,name,menu,address,zzim,rating
292,소진담,"케익, 디저트카페, 카페",서울시 종로구 관훈동 155-2 5층,6,41점
293,베어,"한옥카페, 카페",서울특별시 종로구 효자동 62,67,41점
294,인왕산,"커피, 카페",서울시 종로구 누하동 22 4층,3,41점
295,제이히든,"한옥카페, 디저트, 카페",서울특별시 종로구 종로6가 94,7,41점
296,카페코수이,"파니니, 카페",서울특별시 종로구 통인동 137-1,60,41점
297,도밍고팩토리,"카페, 디저트, 디저트카페",서울특별시 종로구 명륜2가 216-4,38,40점
298,연,"한옥카페, 카페",서울시 종로구 삼청동 63-20,43,40점
299,카페,"루프탑, 카페, 까페",서울특별시 종로구 삼청동 63-14,15,40점
300,독일주택,"수제맥주, 카페, 맥주",서울특별시 종로구 명륜4가 45-1,666,75점
301,삼해집,"굴보쌈, 감자탕, 피맥",서울특별시 종로구 관수동 42,312,74점
302,체부동잔치집,"들깨칼국수, 잔치국수, 막걸리",서울특별시 종로구 체부동 190,334,73점
303,이태리총각,"이태리, 화덕피자, 피맥",서울특별시 종로구 통인동 137-6,478,73점
304,계열사,"후라이드치킨, 치킨, 생맥주",서울특별시 종로구 부암동 258-3,282,73점
305,안주마을,"실내포장마차, 술집",서울특별시 종로구 내자동 1-2,174,72점
306,식물,"식물카페, 카페, 펍",서울특별시 종로구 익선동 166-62,391,71점
307,서촌계단집,"참소라, 해산물, 술집",서울특별시 종로구 내자동 11-1,598,69점
308,파워플랜트,"랍스터, 수제맥주, 맥주",서울특별시 종로구 청진동 246 D타워 3층,392,68점
309,기와탭룸,"수제맥주, 필스너, 맥주",서울특별시 종로구 소격동 158-4,252,68점
310,대성집,"도가니탕, 도가니수육, 소주",서울특별시 종로구 행촌동 209-35,177,68점
311,진옥화할매,"닭한마리, 닭칼국수, 맥주",서울특별시 종로구 종로5가 265-22,163,66점
312,효자바베,"바베큐, 에일맥주, 맥주",서울특별시 종로구 체부동 210-3,354,65점
313,폴리스,"미국식, 피자, 수제맥주",서울특별시 종로구 청진동 268-2,172,65점
314,에일당,"에일, 수제맥주, 맥주",서울특별시 종로구 익선동 166-34,138,64점
315,믹스앤몰트,"칵테일바, 라자냐, 펍",서울특별시 종로구 명륜3가 154-2,89,64점
316,크래프트루,"수제맥주, 피맥",서울특별시 종로구 익선동 166-57,137,63점
317,뎁짜이,"베트남식, 쌀국수, 소주",서울특별시 종로구 명륜4가 170-2,45,62점
318,빚짜,"피맥, 피자, 맥주",서울특별시 종로구 내자동 19,185,61점
319,사이치킨,"숙주치킨, 치킨, 치맥",서울특별시 종로구 부암동 257-3,62,60점
320,수도원,"와인바, 술집, 맥주",서울특별시 종로구 동숭동 50-11,99,58점
321,미친닭,"수제맥주, 치킨, 치맥",서울특별시 종로구 관철동 44-1,135,57점
322,은성회집,"대구매운탕, 대구탕, 맥주",서울시 종로구 예지동 3-2,96,57점
323,크래프트한스,"수제맥주, 바이젠, 맥주",서울특별시 종로구 관철동 155,80,57점
324,오늘와인한잔,"와인, 와인바, 술집",서울특별시 종로구 명륜4가 182,28,56점
325,펍매드,"pub, 피맥",서울시 종로구 명륜4가 166-1 지하1층,58,56점
326,육미,"선술집, 세꼬시, 술집",서울시 종로구 인사동 255,61,55점
327,택대리네,"마늘보쌈, 밤막걸리, 막걸리",서울특별시 종로구 관훈동 29-4,46,54점
328,거북이슈퍼,"가맥, 먹태, 맥주",서울특별시 종로구 익선동 166-79,111,54점
329,고물상,"피맥, 피자, 맥주",서울특별시 종로구 명륜4가 74-1,27,54점
330,서울식품,"가맥, 막걸리, 술집",서울특별시 종로구 관수동 102-1,26,54점
331,똥고집,"똥집, 술집, 생맥주",서울특별시 종로구 동숭동 1-139,23,54점
332,칼리가리박사의밀실,"피맥, 수제맥주",서울특별시 종로구 내자동 24,11,54점
333,익선반주,"퓨전한식, 한식, 막걸리",서울특별시 종로구 익선동 166-21,44,54점
334,재즈스토리,"카페, 떡볶이, 맥주",서울특별시 종로구 동숭동 1-138,103,53점
335,야마야,"모츠나베, 일식, 이자카야",서울특별시 종로구 신문로1가 238,45,53점
336,오무사,"벌꿀, 카페, 칵테일바",서울특별시 종로구 옥인동 47-56,35,53점
337,인사동노가리,"노가리, 술집, 맥주",서울특별시 종로구 인사동 153-4,43,52점
338,철판남,"이자카야, 와규철판구이, 술집",서울특별시 종로구 필운동 155-2,37,52점
339,쉐이크쉑,"버거, 감자튀김, 맥주",서울특별시 종로구 청진동 70,7,51점
340,열차집,"빈대떡, 김치빈대떡, 막걸리",서울특별시 종로구 공평동 130-1,67,51점
341,혜화시장,"술집, 한우",서울특별시 종로구 명륜4가 42-1,5,51점
342,주반,"지중해요리, 술집",서울특별시 종로구 필운동 118,39,51점
343,코다차야,"김치볶음밥, 술집, 이자카야",서울특별시 종로구 종로2가 84-8,78,50점
344,삼촌은총각,"함박스테이크, 이자카야, 술집",서울특별시 종로구 동숭동 130-54,140,50점
345,크래프트베이스,"시래기, 펍, 맥주",서울특별시 종로구 창신동 461-2,45,50점
346,더테이블,"하우스맥주, 맥주",서울특별시 종로구 관철동 45-1,57,49점
347,우아,"수제맥주, 펍",서울특별시 종로구 당주동 19,28,49점
348,혜화도담,"김치찜, 막걸리, 수제막걸리",서울특별시 종로구 명륜4가 48-2,9,48점
349,백스트리트피자,"피자, 피자펍, 피맥",서울 종로구 돈의동 75-4 B1,3,48점
350,옥토버훼스트,"하우스맥주, 맥주",서울시 종로구 청진동 136 삼공빌딩1층,32,48점
351,북촌도담,"김치찜, 막걸리, 밤막걸리",서울특별시 종로구 안국동 133,11,48점
352,더핸드앤몰트,"수제맥주, 맥주",서울특별시 종로구 내자동 154-2,32,48점
353,옥인피자,"단호박피자, 피자, 피맥",서울특별시 종로구 옥인동 155,52,48점
354,서촌181,"이자카야, 일본식, 술집",서울시 종로구 체부동 181,24,46점
355,비어오크,"숯불바베큐, 모듬구이, 맥주",서울시 종로구 혜화동 141,25,46점
356,차니오뎅,"오뎅, 술집",서울특별시 종로구 명륜2가 30,14,46점
357,정사장,"숯불바베큐, 바베큐, 맥주",서울특별시 종로구 안국동 87,30,46점
358,나무요일,"와인바, 와인, 술집",서울시 종로구 명륜4가 154-3 2F,20,45점
359,탭퍼블릭,"수제맥주, 맥주",서울특별시 종로구 청진동 70,8,45점
360,전대감댁,"막걸리, 모듬전, 술집",서울특별시 종로구 체부동 184,58,44점
361,그날우리는,"육회, 와규, 술집",서울특별시 종로구 명륜4가 134-1,15,44점
362,대한맥주집,"가마솥, 치킨, 맥주",서울특별시 종로구 명륜4가 70-4,54,43점
363,야젠,"이자카야, 꼬치, 술집",서울특별시 종로구 종로5가 120-6,11,42점
364,방켓,"치킨요리, 스파게티, 술집",서울시 종로구 동숭동 130-29,78,41점
365,텐더바,"bar, 위스키, 술집",서울특별시 종로구 내자동 98,13,41점
366,60계,"치킨, 치맥",서울특별시 종로구 명륜2가 168-1,0,41점
367,호미관,"고등어회, 이자카야, 생맥주",서울특별시 종로구 청진동 138-1,14,41점
368,카페,"루프탑, 카페, 맥주",서울특별시 종로구 삼청동 63-14,15,40점
369,광화문한옥집,"김치찜, 한식, 막걸리",서울특별시 종로구 내수동 1,17,40점
370,Brew3.14,"수제맥주, 피맥",서울특별시 종로구 익선동 95-1,42,40점
371,하바나,"칵테일바, 칵테일, 술집",서울특별시 종로구 관철동 19-1,15,40점
372,맥덕스,"피맥, 샘플러, 맥주",서울특별시 종로구 명륜4가 60-1,30,40점
373,코블러,"위스키, 칵테일바, 술집",서울특별시 종로구 내자동 157,15,40점
374,헌터스,"학센, 수제맥주, 맥주",서울특별시 종로구 종로2가 7,37,40점
375,회장님댁,"밀푀유나베, 술집, 소주",서울시 종로구 관철동 14-5,2,39점
376,미락치킨호프,"마늘치킨, 철판, 치맥",서울특별시 종로구 체부동 39-2,21,39점
377,찰스H,"bar, 위스키바, 칵테일바",서울특별시 종로구 당주동 29 포시즌스호텔 지하1층,20,38점
378,경성치킨,"돈까스, 치맥",서울특별시 종로구 수송동 14,3,38점
379,내자살롱,"술집, 맥주",서울특별시 종로구 내자동 184,6,37점
380,쌀레,"레스토랑, 파스타, 술집",서울시 종로구 동숭동 1-77,33,36점
381,소문난경북집,"동그랑땡, 전집, 막걸리",서울시 종로구 관수동 4-4,27,36점
382,코다차야,"김치볶음밥, 술집, 이자카야",서울특별시 종로구 동숭동 1-56,104,36점
383,종로,"빈대떡, 막걸리, 맥주",서울시 종로구 당주동 15-7,12,36점
384,이주당,"황태, 술집, 맥주",서울특별시 종로구 체부동 189,8,36점
385,서울집시,"수제맥주, 맥주",서울특별시 종로구 권농동 182-6,14,35점
386,산울림,"두부, 막걸리",서울시 종로구 구기동 10-5,5,35점
387,얼큰한,"수제비, 칼제비, 막걸리",서울특별시 종로구 인사동 190-2,18,35점
388,크래프트밈,"수제버거, 아보카도버거, 수제맥주",서울특별시 종로구 명륜4가 142,4,34점
389,인생의단맛,"칵테일바, 칵테일, 술집",서울시 종로구 명륜3가 117-1 지하1층,59,34점
390,공드리,"수제맥주, 카페, 맥주",서울시 종로구 계동 140-23,32,34점
391,진주대박집,"모듬전, 코다리찜, 막걸리",서울시 종로구 돈의동 49-1,23,33점
392,혜화,"생선튀김, 칼국수, 바싹불고기",서울특별시 종로구 혜화동 84-3,398,74점
393,송정식당,"생선구이, 순두부찌개, 돼지불고기",서울특별시 종로구 종로5가 443,181,66점
394,효자바베,"바베큐, 에일맥주, 등갈비",서울특별시 종로구 체부동 210-3,354,65점
395,돈돈,"일본가정식, 스키야키, 화로구이",서울특별시 종로구 명륜4가 176-1,462,65점
396,도마,"된장찌개, 한식, 갈비",서울특별시 종로구 관훈동 15-1,92,64점
397,공평동,"꼼장어, 불돼지, 갈매기살",서울시 종로구 공평동 120-2,163,64점
398,백제정육점,"육회, 육회비빔밥, 갈비탕",서울시 종로구 효제동 155,156,64점
399,북막골,"왕갈비찜, 갈비",서울특별시 종로구 삼청동 30-2,239,63점
400,르,"프랑스가정식, 프렌치, 항정살",서울특별시 종로구 돈의동 26,78,61점
401,교대이층집,"통삼겹, 고기집, 고깃집",서울특별시 종로구 견지동 110,135,61점
402,광화문뚝감,"감자탕, 뚝배기, 삼겹살",서울시 종로구 당주동 128-14,76,60점
403,더미,"한우전문, 한우",서울특별시 종로구 종로1가 24,53,59점
404,미친닭,"수제맥주, 치킨, 왕갈비",서울특별시 종로구 관철동 44-1,135,57점
405,창신동매운족발,"매운족발, 족발, 삼겹살",서울특별시 종로구 창신동 581-5,90,56점
406,북악정,"소갈비, 갈비",서울특별시 종로구 평창동 114-12,56,55점
407,부영,"도가니탕, 곰탕, 한우",서울시 종로구 삼청동 25,40,55점
408,주유별장,"한식주점, 술집, 항정살",서울특별시 종로구 청진동 246,67,55점
409,평가옥,"어복쟁반, 평양냉면, 불고기",서울시 종로구 내수동 1,84,53점
410,미갈매기살,"갈매기살, 가브리살, 고기집",서울특별시 종로구 돈의동 7-1,65,52점
411,이경문순대곱창,"순대곱창, 순대국, 갈매기살",서울특별시 종로구 돈의동 11-1,27,52점
412,대하식당,"솥뚜껑삼겹살, 고기집, 삼겹살",서울특별시 종로구 체부동 17,27,52점
413,또오리,"능이버섯, 오리고기, 소갈비살",서울특별시 종로구 명륜2가 205,35,51점
414,송추가마골,"갈비탕, 소갈비",서울특별시 종로구 도렴동 65,31,51점
415,청수정,"홍합밥, 홍합, 불고기",서울시 종로구 삼청동 88-23,46,51점
416,한도삼겹살,"냉동삼겹살, 삼겹살",서울시 종로구 관수동 111,37,51점
417,함흥곰보냉면,"함흥냉면, 회냉면, 갈비탕",서울특별시 종로구 인의동 112-14 세운스퀘어 401호,33,50점
418,능라도,불고기,서울시 종로구 당주동 128-27 3층,6,50점
419,종로,"불돼지, 닭발, 고기집",서울시 종로구 관철동 155 종로 1번가 빌딩,73,50점
420,신도세기,"고기집, 통삼겹, 갈매기살",서울특별시 종로구 관철동 180,20,50점
421,경양카츠,"치즈카츠, 돈카츠, 등심",서울시 종로구 익선동 166-60,6,49점
422,억조,"복어, 복불고기, 불고기",서울특별시 종로구 효제동 226-1,33,48점
423,이층양옥,"파스타, 리조또, 항정살",서울특별시 종로구 익선동 110-4,19,47점
424,통큰갈비,"갈비, 고기집",서울특별시 종로구 명륜2가 21-19,9,46점
425,진고개,"갈비찜, 갈비탕",서울특별시 종로구 창신동 550-1,33,45점
426,꽃,"유기농, 비빔밥, 한우불고기",서울특별시 종로구 관훈동 118-26,47,44점
427,그날우리는,"육회, 와규, 삼겹살",서울특별시 종로구 명륜4가 134-1,15,44점
428,맛의정원,"오므라이스, 카레, 흑돼지",서울시 종로구 명륜1가 31-3 1층,7,44점
429,숙달돼지,"고기집, 삼겹살",서울특별시 종로구 관철동 43-15,8,43점
430,익동,"스테이크, 고르곤졸라스테이크, 오겹살",서울특별시 종로구 익선동 166-45,19,43점
431,서대포집,"갈매기살, 막창, 고기집",서울특별시 종로구 돈의동 6,17,42점
432,이식당,"심야식당, 소고기, 차돌박이",서울특별시 종로구 평창동 152-2,14,42점
433,제순식당,"제육볶음, 밥집, 돼지불고기",서울특별시 종로구 명륜4가 179-2,7,41점
434,인사동쭈꾸미,"쭈꾸미, 쭈삼, 삼겹살",서울특별시 종로구 인사동 154-8,17,41점
435,제주아방,"오겹살, 멜젓, 갈매기살",서울특별시 종로구 돈의동 47,50,40점
436,오라이,"동그랑땡, 등심, 고추장불고기",서울시 종로구 종로5가 395-10 (광장시장),36,39점
437,효자동목고기,"더치커피, 고기집, 고깃집",서울특별시 종로구 관수동 3-2,15,39점
438,도토리편백집,"흑돼지, 샤브샤브, 매운갈비찜",서울특별시 종로구 명륜2가 24-1,11,39점
439,평원숯불갈비,"물갈비, 숯불갈비",서울특별시 종로구 효제동 174-6,11,38점
440,853,"고깃집, 삼겹살",서울특별시 종로구 관훈동 84-23,6,38점
441,김진목삼,"삼겹살, 목살, 고깃집",서울특별시 종로구 체부동 68,3,38점
442,다락정,"김치만두전골, 만두전골, 불고기",서울특별시 종로구 삼청동 127-4,65,38점
443,우사미,"옛날불고기, 불고기",서울특별시 종로구 연지동 136-73,22,37점
444,마포갈비,"삼겹살, 쭈꾸미, 갈비",서울특별시 종로구 명륜2가 217,5,36점
445,이모네,"육회비빔밥, 집밥, 오삼불고기",서울특별시 종로구 동숭동 129-248,10,36점
446,마로화적,"전통주, 고기집, 양념소갈비",서울특별시 종로구 명륜1가 31-7,10,35점
447,서울풍경,"된장찌개, 한식, 불고기",서울특별시 종로구 화동 138-15,18,34점
448,한성옥,"설렁탕, 도가니탕, 갈비탕",서울시 종로구 청진동 205,6,34점
449,한가네불고기,"불고기, 떡갈비",서울특별시 종로구 관훈동 144,6,34점
